mission,mss_id,tm_id,roi_id
L4,LANDSAT/LT04/C02/T2/LT04_185017_19880618,LANDSAT/LM04/C02/T2/LM04_185017_19880618,ROI_0511
L4,LANDSAT/LT04/C02/T2/LT04_185017_19891011,LANDSAT/LM04/C02/T2/LM04_185017_19891011,ROI_0511
L4,LANDSAT/LT04/C02/T2/LT04_185017_19891112,LANDSAT/LM04/C02/T2/LM04_185017_19891112,ROI_0511
L4,LANDSAT/LT04/C02/T2/LT04_025038_19830127,LANDSAT/LM04/C02/T2/LM04_025038_19830127,ROI_0512
L4,LANDSAT/LT04/C02/T2/LT04_046029_19900423,LANDSAT/LM04/C02/T2/LM04_046029_19900423,ROI_0516
L4,LANDSAT/LT04/C02/T2/LT04_046030_19900423,LANDSAT/LM04/C02/T2/LM04_046030_19900423,ROI_0516
L4,LANDSAT/LT04/C02/T2/LT04_173017_19890820,LANDSAT/LM04/C02/T2/LM04_173017_19890820,ROI_0521
L4,LANDSAT/LT04/C02/T2/LT04_173017_19890905,LANDSAT/LM04/C02/T2/LM04_173017_19890905,ROI_0521
L4,LANDSAT/LT04/C02/T2/LT04_173017_19890921,LANDSAT/LM04/C02/T2/LM04_173017_19890921,ROI_0521
L4,LANDSAT/LT04/C02/T2/LT04_175016_19880612,LANDSAT/LM04/C02/T2/LM04_175016_19880612,ROI_0521
L4,LANDSAT/LT04/C02/T2/LT04_175016_19880831,LANDSAT/LM04/C02/T2/LM04_175016_19880831,ROI_0521
L4,LANDSAT/LT04/C02/T2/LT04_017039_19821202,LANDSAT/LM04/C02/T2/LM04_017039_19821202,ROI_0524
L4,LANDSAT/LT04/C02/T2/LT04_175021_19880628,LANDSAT/LM04/C02/T2/LM04_175021_19880628,ROI_0527
L4,LANDSAT/LT04/C02/T2/LT04_175021_19880815,LANDSAT/LM04/C02/T2/LM04_175021_19880815,ROI_0527
L4,LANDSAT/LT04/C02/T2/LT04_175021_19880831,LANDSAT/LM04/C02/T2/LM04_175021_19880831,ROI_0527
L4,LANDSAT/LT04/C02/T2/LT04_175021_19881103,LANDSAT/LM04/C02/T2/LM04_175021_19881103,ROI_0527
L4,LANDSAT/LT04/C02/T2/LT04_175021_19890717,LANDSAT/LM04/C02/T2/LM04_175021_19890717,ROI_0527
L4,LANDSAT/LT04/C02/T2/LT04_175016_19880612,LANDSAT/LM04/C02/T2/LM04_175016_19880612,ROI_0528
L4,LANDSAT/LT04/C02/T2/LT04_175016_19880831,LANDSAT/LM04/C02/T2/LM04_175016_19880831,ROI_0528
L4,LANDSAT/LT04/C02/T2/LT04_183019_19880620,LANDSAT/LM04/C02/T2/LM04_183019_19880620,ROI_0534
L4,LANDSAT/LT04/C02/T2/LT04_183019_19880807,LANDSAT/LM04/C02/T2/LM04_183019_19880807,ROI_0534
L4,LANDSAT/LT04/C02/T2/LT04_183019_19881127,LANDSAT/LM04/C02/T2/LM04_183019_19881127,ROI_0534
L4,LANDSAT/LT04/C02/T2/LT04_041027_19821210,LANDSAT/LM04/C02/T2/LM04_041027_19821210,ROI_0535
L4,LANDSAT/LT04/C02/T2/LT04_041027_19830127,LANDSAT/LM04/C02/T2/LM04_041027_19830127,ROI_0535
L4,LANDSAT/LT04/C02/T2/LT04_041028_19821210,LANDSAT/LM04/C02/T2/LM04_041028_19821210,ROI_0535
L4,LANDSAT/LT04/C02/T2/LT04_042027_19821217,LANDSAT/LM04/C02/T2/LM04_042027_19821217,ROI_0535
L4,LANDSAT/LT04/C02/T2/LT04_042027_19830102,LANDSAT/LM04/C02/T2/LM04_042027_19830102,ROI_0535
L4,LANDSAT/LT04/C02/T2/LT04_042027_19831118,LANDSAT/LM04/C02/T2/LM04_042027_19831118,ROI_0535
L4,LANDSAT/LT04/C02/T2/LT04_022037_19821119,LANDSAT/LM04/C02/T2/LM04_022037_19821119,ROI_0539
L4,LANDSAT/LT04/C02/T2/LT04_022037_19830122,LANDSAT/LM04/C02/T2/LM04_022037_19830122,ROI_0539
L4,LANDSAT/LT04/C02/T2/LT04_135022_19890607,LANDSAT/LM04/C02/T2/LM04_135022_19890607,ROI_0541
L4,LANDSAT/LT04/C02/T2/LT04_043026_19821208,LANDSAT/LM04/C02/T2/LM04_043026_19821208,ROI_0545
L4,LANDSAT/LT04/C02/T2/LT04_043026_19830109,LANDSAT/LM04/C02/T2/LM04_043026_19830109,ROI_0545
L4,LANDSAT/LT04/C02/T2/LT04_044026_19821231,LANDSAT/LM04/C02/T2/LM04_044026_19821231,ROI_0545
L4,LANDSAT/LT04/C02/T2/LT04_044026_19830201,LANDSAT/LM04/C02/T2/LM04_044026_19830201,ROI_0545
L4,LANDSAT/LT04/C02/T2/LT04_044026_19890524,LANDSAT/LM04/C02/T2/LM04_044026_19890524,ROI_0545
L4,LANDSAT/LT04/C02/T2/LT04_177017_19880813,LANDSAT/LM04/C02/T2/LM04_177017_19880813,ROI_0546
L4,LANDSAT/LT04/C02/T2/LT04_177017_19880914,LANDSAT/LM04/C02/T2/LM04_177017_19880914,ROI_0546
L4,LANDSAT/LT04/C02/T2/LT04_182024_19890107,LANDSAT/LM04/C02/T2/LM04_182024_19890107,ROI_0547
L4,LANDSAT/LT04/C02/T2/LT04_182024_19920624,LANDSAT/LM04/C02/T2/LM04_182024_19920624,ROI_0547
L4,LANDSAT/LT04/C02/T2/LT04_183024_19880604,LANDSAT/LM04/C02/T2/LM04_183024_19880604,ROI_0547
L4,LANDSAT/LT04/C02/T2/LT04_183024_19880807,LANDSAT/LM04/C02/T2/LM04_183024_19880807,ROI_0547
L4,LANDSAT/LT04/C02/T2/LT04_183024_19881127,LANDSAT/LM04/C02/T2/LM04_183024_19881127,ROI_0547
L4,LANDSAT/LT04/C02/T2/LT04_183024_19890911,LANDSAT/LM04/C02/T2/LM04_183024_19890911,ROI_0547
L4,LANDSAT/LT04/C02/T2/LT04_015034_19830206,LANDSAT/LM04/C02/T2/LM04_015034_19830206,ROI_0549
L4,LANDSAT/LT04/C02/T2/LT04_019038_19830101,LANDSAT/LM04/C02/T2/LM04_019038_19830101,ROI_0554
L4,LANDSAT/LT04/C02/T2/LT04_010027_19830203,LANDSAT/LM04/C02/T2/LM04_010027_19830203,ROI_0556
L4,LANDSAT/LT04/C02/T2/LT04_010028_19821201,LANDSAT/LM04/C02/T2/LM04_010028_19821201,ROI_0556
L4,LANDSAT/LT04/C02/T2/LT04_010028_19830203,LANDSAT/LM04/C02/T2/LM04_010028_19830203,ROI_0556
L4,LANDSAT/LT04/C02/T2/LT04_177016_19880914,LANDSAT/LM04/C02/T2/LM04_177016_19880914,ROI_0562
L4,LANDSAT/LT04/C02/T2/LT04_183017_19880706,LANDSAT/LM04/C02/T2/LM04_183017_19880706,ROI_0566
L4,LANDSAT/LT04/C02/T2/LT04_024039_19830205,LANDSAT/LM04/C02/T2/LM04_024039_19830205,ROI_0568
L4,LANDSAT/LT04/C02/T2/LT04_049018_19821116,LANDSAT/LM04/C02/T2/LM04_049018_19821116,ROI_0572
L4,LANDSAT/LT04/C02/T2/LT04_049018_19830204,LANDSAT/LM04/C02/T2/LM04_049018_19830204,ROI_0572
L4,LANDSAT/LT04/C02/T2/LT04_012028_19821113,LANDSAT/LM04/C02/T2/LM04_012028_19821113,ROI_0575
L4,LANDSAT/LT04/C02/T2/LT04_012028_19821231,LANDSAT/LM04/C02/T2/LM04_012028_19821231,ROI_0575
L4,LANDSAT/LT04/C02/T2/LT04_012028_19830116,LANDSAT/LM04/C02/T2/LM04_012028_19830116,ROI_0575
L4,LANDSAT/LT04/C02/T2/LT04_012028_19830201,LANDSAT/LM04/C02/T2/LM04_012028_19830201,ROI_0575
L4,LANDSAT/LT04/C02/T2/LT04_012028_19920820,LANDSAT/LM04/C02/T2/LM04_012028_19920820,ROI_0575
L4,LANDSAT/LT04/C02/T2/LT04_008065_19890309,LANDSAT/LM04/C02/T2/LM04_008065_19890309,ROI_0578
L4,LANDSAT/LT04/C02/T2/LT04_009060_19880516,LANDSAT/LM04/C02/T2/LM04_009060_19880516,ROI_0586
L4,LANDSAT/LT04/C02/T2/LT04_009060_19890228,LANDSAT/LM04/C02/T2/LM04_009060_19890228,ROI_0586
L4,LANDSAT/LT04/C02/T2/LT04_009060_19890316,LANDSAT/LM04/C02/T2/LM04_009060_19890316,ROI_0586
L4,LANDSAT/LT04/C02/T2/LT04_009062_19890228,LANDSAT/LM04/C02/T2/LM04_009062_19890228,ROI_0587
L4,LANDSAT/LT04/C02/T2/LT04_001058_19920722,LANDSAT/LM04/C02/T2/LM04_001058_19920722,ROI_0591
L4,LANDSAT/LT04/C02/T2/LT04_002058_19920627,LANDSAT/LM04/C02/T2/LM04_002058_19920627,ROI_0591
L4,LANDSAT/LT04/C02/T2/LT04_227073_19890307,LANDSAT/LM04/C02/T2/LM04_227073_19890307,ROI_0608
L4,LANDSAT/LT04/C02/T2/LT04_020047_19891007,LANDSAT/LM04/C02/T2/LM04_020047_19891007,ROI_0625
L4,LANDSAT/LT04/C02/T2/LT04_020047_19900228,LANDSAT/LM04/C02/T2/LM04_020047_19900228,ROI_0625
L4,LANDSAT/LT04/C02/T2/LT04_020048_19900228,LANDSAT/LM04/C02/T2/LM04_020048_19900228,ROI_0625
L4,LANDSAT/LT04/C02/T2/LT04_020048_19920609,LANDSAT/LM04/C02/T2/LM04_020048_19920609,ROI_0625
L4,LANDSAT/LT04/C02/T2/LT04_020046_19900228,LANDSAT/LM04/C02/T2/LM04_020046_19900228,ROI_0626
L4,LANDSAT/LT04/C02/T2/LT04_020049_19920524,LANDSAT/LM04/C02/T2/LM04_020049_19920524,ROI_0628
L4,LANDSAT/LT04/C02/T2/LT04_026044_19920603,LANDSAT/LM04/C02/T2/LM04_026044_19920603,ROI_0633
L4,LANDSAT/LT04/C02/T2/LT04_168055_19881017,LANDSAT/LM04/C02/T2/LM04_168055_19881017,ROI_0658
L4,LANDSAT/LT04/C02/T2/LT04_016040_19830128,LANDSAT/LM04/C02/T2/LM04_016040_19830128,ROI_0677
L4,LANDSAT/LT04/C02/T2/LT04_028027_19821231,LANDSAT/LM04/C02/T2/LM04_028027_19821231,ROI_0678
L4,LANDSAT/LT04/C02/T2/LT04_028027_19830116,LANDSAT/LM04/C02/T2/LM04_028027_19830116,ROI_0678
L4,LANDSAT/LT04/C02/T2/LT04_029027_19821206,LANDSAT/LM04/C02/T2/LM04_029027_19821206,ROI_0678
L4,LANDSAT/LT04/C02/T2/LT04_029027_19821222,LANDSAT/LM04/C02/T2/LM04_029027_19821222,ROI_0678
L4,LANDSAT/LT04/C02/T2/LT04_029027_19830123,LANDSAT/LM04/C02/T2/LM04_029027_19830123,ROI_0678
L4,LANDSAT/LT04/C02/T2/LT04_029027_19830208,LANDSAT/LM04/C02/T2/LM04_029027_19830208,ROI_0678
L4,LANDSAT/LT04/C02/T2/LT04_041030_19821210,LANDSAT/LM04/C02/T2/LM04_041030_19821210,ROI_0679
L4,LANDSAT/LT04/C02/T2/LT04_047026_19821204,LANDSAT/LM04/C02/T2/LM04_047026_19821204,ROI_0680
L4,LANDSAT/LT04/C02/T2/LT04_047026_19821220,LANDSAT/LM04/C02/T2/LM04_047026_19821220,ROI_0680
L4,LANDSAT/LT04/C02/T2/LT04_047026_19830105,LANDSAT/LM04/C02/T2/LM04_047026_19830105,ROI_0680
L4,LANDSAT/LT04/C02/T2/LT04_048026_19821227,LANDSAT/LM04/C02/T2/LM04_048026_19821227,ROI_0680
L4,LANDSAT/LT04/C02/T2/LT04_127045_19890223,LANDSAT/LM04/C02/T2/LM04_127045_19890223,ROI_0681
L4,LANDSAT/LT04/C02/T2/LT04_127045_19890311,LANDSAT/LM04/C02/T2/LM04_127045_19890311,ROI_0681
L4,LANDSAT/LT04/C02/T2/LT04_127045_19890327,LANDSAT/LM04/C02/T2/LM04_127045_19890327,ROI_0681
L4,LANDSAT/LT04/C02/T2/LT04_046027_19821127,LANDSAT/LM04/C02/T2/LM04_046027_19821127,ROI_0682
L4,LANDSAT/LT04/C02/T2/LT04_047027_19821118,LANDSAT/LM04/C02/T2/LM04_047027_19821118,ROI_0682
L4,LANDSAT/LT04/C02/T2/LT04_047027_19821220,LANDSAT/LM04/C02/T2/LM04_047027_19821220,ROI_0682
L4,LANDSAT/LT04/C02/T2/LT04_047027_19830105,LANDSAT/LM04/C02/T2/LM04_047027_19830105,ROI_0682
L4,LANDSAT/LT04/C02/T2/LT04_047027_19830206,LANDSAT/LM04/C02/T2/LM04_047027_19830206,ROI_0682
L4,LANDSAT/LT04/C02/T2/LT04_167019_19880908,LANDSAT/LM04/C02/T2/LM04_167019_19880908,ROI_0683
L4,LANDSAT/LT04/C02/T2/LT04_167019_19890522,LANDSAT/LM04/C02/T2/LM04_167019_19890522,ROI_0683
L4,LANDSAT/LT04/C02/T2/LT04_167020_19880908,LANDSAT/LM04/C02/T2/LM04_167020_19880908,ROI_0683
L4,LANDSAT/LT04/C02/T2/LT04_163021_19890915,LANDSAT/LM04/C02/T2/LM04_163021_19890915,ROI_0688
L4,LANDSAT/LT04/C02/T2/LT04_163021_19891204,LANDSAT/LM04/C02/T2/LM04_163021_19891204,ROI_0688
L4,LANDSAT/LT04/C02/T2/LT04_163021_19900121,LANDSAT/LM04/C02/T2/LM04_163021_19900121,ROI_0688
L4,LANDSAT/LT04/C02/T2/LT04_163021_19900513,LANDSAT/LM04/C02/T2/LM04_163021_19900513,ROI_0688
L4,LANDSAT/LT04/C02/T2/LT04_163022_19880710,LANDSAT/LM04/C02/T2/LM04_163022_19880710,ROI_0688
L4,LANDSAT/LT04/C02/T2/LT04_163022_19890510,LANDSAT/LM04/C02/T2/LM04_163022_19890510,ROI_0688
L4,LANDSAT/LT04/C02/T2/LT04_163022_19890915,LANDSAT/LM04/C02/T2/LM04_163022_19890915,ROI_0688
L4,LANDSAT/LT04/C02/T2/LT04_163022_19900513,LANDSAT/LM04/C02/T2/LM04_163022_19900513,ROI_0688
L4,LANDSAT/LT04/C02/T2/LT04_164020_19890805,LANDSAT/LM04/C02/T2/LM04_164020_19890805,ROI_0692
L4,LANDSAT/LT04/C02/T2/LT04_165019_19880910,LANDSAT/LM04/C02/T2/LM04_165019_19880910,ROI_0692
L4,LANDSAT/LT04/C02/T2/LT04_165020_19880910,LANDSAT/LM04/C02/T2/LM04_165020_19880910,ROI_0692
L4,LANDSAT/LT04/C02/T2/LT04_042023_19821201,LANDSAT/LM04/C02/T2/LM04_042023_19821201,ROI_0694
L4,LANDSAT/LT04/C02/T2/LT04_042023_19830102,LANDSAT/LM04/C02/T2/LM04_042023_19830102,ROI_0694
L4,LANDSAT/LT04/C02/T2/LT04_042023_19830203,LANDSAT/LM04/C02/T2/LM04_042023_19830203,ROI_0694
L4,LANDSAT/LT04/C02/T2/LT04_043022_19821208,LANDSAT/LM04/C02/T2/LM04_043022_19821208,ROI_0694
L4,LANDSAT/LT04/C02/T2/LT04_043022_19830109,LANDSAT/LM04/C02/T2/LM04_043022_19830109,ROI_0694
L4,LANDSAT/LT04/C02/T2/LT04_043023_19821208,LANDSAT/LM04/C02/T2/LM04_043023_19821208,ROI_0694
L4,LANDSAT/LT04/C02/T2/LT04_043023_19830109,LANDSAT/LM04/C02/T2/LM04_043023_19830109,ROI_0694
L4,LANDSAT/LT04/C02/T2/LT04_043033_19821122,LANDSAT/LM04/C02/T2/LM04_043033_19821122,ROI_0695
L4,LANDSAT/LT04/C02/T2/LT04_016040_19830128,LANDSAT/LM04/C02/T2/LM04_016040_19830128,ROI_0701
L4,LANDSAT/LT04/C02/T2/LT04_022031_19821119,LANDSAT/LM04/C02/T2/LM04_022031_19821119,ROI_0703
L4,LANDSAT/LT04/C02/T2/LT04_022031_19821205,LANDSAT/LM04/C02/T2/LM04_022031_19821205,ROI_0703
L4,LANDSAT/LT04/C02/T2/LT04_022031_19830106,LANDSAT/LM04/C02/T2/LM04_022031_19830106,ROI_0703
L4,LANDSAT/LT04/C02/T2/LT04_022031_19830122,LANDSAT/LM04/C02/T2/LM04_022031_19830122,ROI_0703
L4,LANDSAT/LT04/C02/T2/LT04_015033_19830206,LANDSAT/LM04/C02/T2/LM04_015033_19830206,ROI_0708
L4,LANDSAT/LT04/C02/T2/LT04_177026_19880829,LANDSAT/LM04/C02/T2/LM04_177026_19880829,ROI_0709
L4,LANDSAT/LT04/C02/T2/LT04_177026_19881117,LANDSAT/LM04/C02/T2/LM04_177026_19881117,ROI_0709
L4,LANDSAT/LT04/C02/T2/LT04_177026_19890221,LANDSAT/LM04/C02/T2/LM04_177026_19890221,ROI_0709
L4,LANDSAT/LT04/C02/T2/LT04_177026_19920723,LANDSAT/LM04/C02/T2/LM04_177026_19920723,ROI_0709
L4,LANDSAT/LT04/C02/T2/LT04_018031_19830110,LANDSAT/LM04/C02/T2/LM04_018031_19830110,ROI_0713
L4,LANDSAT/LT04/C02/T2/LT04_018031_19830126,LANDSAT/LM04/C02/T2/LM04_018031_19830126,ROI_0713
L4,LANDSAT/LT04/C02/T2/LT04_019031_19821114,LANDSAT/LM04/C02/T2/LM04_019031_19821114,ROI_0713
L4,LANDSAT/LT04/C02/T2/LT04_019031_19821216,LANDSAT/LM04/C02/T2/LM04_019031_19821216,ROI_0713
L4,LANDSAT/LT04/C02/T2/LT04_019031_19830101,LANDSAT/LM04/C02/T2/LM04_019031_19830101,ROI_0713
L4,LANDSAT/LT04/C02/T2/LT04_019031_19830202,LANDSAT/LM04/C02/T2/LM04_019031_19830202,ROI_0713
L4,LANDSAT/LT04/C02/T2/LT04_043033_19821122,LANDSAT/LM04/C02/T2/LM04_043033_19821122,ROI_0720
L4,LANDSAT/LT04/C02/T2/LT04_041036_19821210,LANDSAT/LM04/C02/T2/LM04_041036_19821210,ROI_0725
L4,LANDSAT/LT04/C02/T2/LT04_024033_19821203,LANDSAT/LM04/C02/T2/LM04_024033_19821203,ROI_0728
L4,LANDSAT/LT04/C02/T2/LT04_024033_19830205,LANDSAT/LM04/C02/T2/LM04_024033_19830205,ROI_0728
L4,LANDSAT/LT04/C02/T2/LT04_181025_19881129,LANDSAT/LM04/C02/T2/LM04_181025_19881129,ROI_0730
L4,LANDSAT/LT04/C02/T2/LT04_181025_19890508,LANDSAT/LM04/C02/T2/LM04_181025_19890508,ROI_0730
L4,LANDSAT/LT04/C02/T2/LT04_029028_19821222,LANDSAT/LM04/C02/T2/LM04_029028_19821222,ROI_0732
L4,LANDSAT/LT04/C02/T2/LT04_029028_19830107,LANDSAT/LM04/C02/T2/LM04_029028_19830107,ROI_0732
L4,LANDSAT/LT04/C02/T2/LT04_029028_19830208,LANDSAT/LM04/C02/T2/LM04_029028_19830208,ROI_0732
L4,LANDSAT/LT04/C02/T2/LT04_030027_19821127,LANDSAT/LM04/C02/T2/LM04_030027_19821127,ROI_0732
L4,LANDSAT/LT04/C02/T2/LT04_030027_19821213,LANDSAT/LM04/C02/T2/LM04_030027_19821213,ROI_0732
L4,LANDSAT/LT04/C02/T2/LT04_030027_19821229,LANDSAT/LM04/C02/T2/LM04_030027_19821229,ROI_0732
L4,LANDSAT/LT04/C02/T2/LT04_113037_19910705,LANDSAT/LM04/C02/T2/LM04_113037_19910705,ROI_0735
L4,LANDSAT/LT04/C02/T2/LT04_035025_19830101,LANDSAT/LM04/C02/T2/LM04_035025_19830101,ROI_0739
L4,LANDSAT/LT04/C02/T2/LT04_036025_19830124,LANDSAT/LM04/C02/T2/LM04_036025_19830124,ROI_0739
L4,LANDSAT/LT04/C02/T2/LT04_036025_19830209,LANDSAT/LM04/C02/T2/LM04_036025_19830209,ROI_0739
L4,LANDSAT/LT04/C02/T2/LT04_036025_19840315,LANDSAT/LM04/C02/T2/LM04_036025_19840315,ROI_0739
L4,LANDSAT/LT04/C02/T2/LT04_179021_19880811,LANDSAT/LM04/C02/T2/LM04_179021_19880811,ROI_0740
L4,LANDSAT/LT04/C02/T2/LT04_046027_19821127,LANDSAT/LM04/C02/T2/LM04_046027_19821127,ROI_0750
L4,LANDSAT/LT04/C02/T2/LT04_047027_19821118,LANDSAT/LM04/C02/T2/LM04_047027_19821118,ROI_0750
L4,LANDSAT/LT04/C02/T2/LT04_047027_19821220,LANDSAT/LM04/C02/T2/LM04_047027_19821220,ROI_0750
L4,LANDSAT/LT04/C02/T2/LT04_047027_19830105,LANDSAT/LM04/C02/T2/LM04_047027_19830105,ROI_0750
L4,LANDSAT/LT04/C02/T2/LT04_047027_19830206,LANDSAT/LM04/C02/T2/LM04_047027_19830206,ROI_0750
L4,LANDSAT/LT04/C02/T2/LT04_126046_19890320,LANDSAT/LM04/C02/T2/LM04_126046_19890320,ROI_0762
L4,LANDSAT/LT04/C02/T2/LT04_042023_19821201,LANDSAT/LM04/C02/T2/LM04_042023_19821201,ROI_0777
L4,LANDSAT/LT04/C02/T2/LT04_042023_19830102,LANDSAT/LM04/C02/T2/LM04_042023_19830102,ROI_0777
L4,LANDSAT/LT04/C02/T2/LT04_042023_19830203,LANDSAT/LM04/C02/T2/LM04_042023_19830203,ROI_0777
L4,LANDSAT/LT04/C02/T2/LT04_043023_19821208,LANDSAT/LM04/C02/T2/LM04_043023_19821208,ROI_0777
L4,LANDSAT/LT04/C02/T2/LT04_043023_19830109,LANDSAT/LM04/C02/T2/LM04_043023_19830109,ROI_0777
L4,LANDSAT/LT04/C02/T2/LT04_195025_19890611,LANDSAT/LM04/C02/T2/LM04_195025_19890611,ROI_0782
L4,LANDSAT/LT04/C02/T2/LT04_185018_19880618,LANDSAT/LM04/C02/T2/LM04_185018_19880618,ROI_0785
L4,LANDSAT/LT04/C02/T2/LT04_185018_19891011,LANDSAT/LM04/C02/T2/LM04_185018_19891011,ROI_0785
L4,LANDSAT/LT04/C02/T2/LT04_185018_19891112,LANDSAT/LM04/C02/T2/LM04_185018_19891112,ROI_0785
L4,LANDSAT/LT04/C02/T2/LT04_137044_19910526,LANDSAT/LM04/C02/T2/LM04_137044_19910526,ROI_0789
L4,LANDSAT/LT04/C02/T2/LT04_019032_19821216,LANDSAT/LM04/C02/T2/LM04_019032_19821216,ROI_0800
L4,LANDSAT/LT04/C02/T2/LT04_019032_19830101,LANDSAT/LM04/C02/T2/LM04_019032_19830101,ROI_0800
L4,LANDSAT/LT04/C02/T2/LT04_027037_19830210,LANDSAT/LM04/C02/T2/LM04_027037_19830210,ROI_0801
L4,LANDSAT/LT04/C02/T2/LT04_109036_19890313,LANDSAT/LM04/C02/T2/LM04_109036_19890313,ROI_0803
L4,LANDSAT/LT04/C02/T2/LT04_109036_19890516,LANDSAT/LM04/C02/T2/LM04_109036_19890516,ROI_0803
L4,LANDSAT/LT04/C02/T2/LT04_021032_19821112,LANDSAT/LM04/C02/T2/LM04_021032_19821112,ROI_0807
L4,LANDSAT/LT04/C02/T2/LT04_021032_19821128,LANDSAT/LM04/C02/T2/LM04_021032_19821128,ROI_0807
L4,LANDSAT/LT04/C02/T2/LT04_021032_19821214,LANDSAT/LM04/C02/T2/LM04_021032_19821214,ROI_0807
L4,LANDSAT/LT04/C02/T2/LT04_021032_19821230,LANDSAT/LM04/C02/T2/LM04_021032_19821230,ROI_0807
L4,LANDSAT/LT04/C02/T2/LT04_021032_19830115,LANDSAT/LM04/C02/T2/LM04_021032_19830115,ROI_0807
L4,LANDSAT/LT04/C02/T2/LT04_021032_19830131,LANDSAT/LM04/C02/T2/LM04_021032_19830131,ROI_0807
L4,LANDSAT/LT04/C02/T2/LT04_187018_19890603,LANDSAT/LM04/C02/T2/LM04_187018_19890603,ROI_0811
L4,LANDSAT/LT04/C02/T2/LT04_020033_19830209,LANDSAT/LM04/C02/T2/LM04_020033_19830209,ROI_0822
L4,LANDSAT/LT04/C02/T2/LT04_020033_19900908,LANDSAT/LM04/C02/T2/LM04_020033_19900908,ROI_0822
L4,LANDSAT/LT04/C02/T2/LT04_168037_19890326,LANDSAT/LM04/C02/T2/LM04_168037_19890326,ROI_0823
L4,LANDSAT/LT04/C02/T2/LT04_017041_19821202,LANDSAT/LM04/C02/T2/LM04_017041_19821202,ROI_0824
L4,LANDSAT/LT04/C02/T2/LT04_168078_19881118,LANDSAT/LM04/C02/T2/LM04_168078_19881118,ROI_0837
L4,LANDSAT/LT04/C02/T2/LT04_010022_19830203,LANDSAT/LM04/C02/T2/LM04_010022_19830203,ROI_0853
L4,LANDSAT/LT04/C02/T2/LT04_011022_19830210,LANDSAT/LM04/C02/T2/LM04_011022_19830210,ROI_0853
L4,LANDSAT/LT04/C02/T2/LT04_019029_19821114,LANDSAT/LM04/C02/T2/LM04_019029_19821114,ROI_0864
L4,LANDSAT/LT04/C02/T2/LT04_019029_19821216,LANDSAT/LM04/C02/T2/LM04_019029_19821216,ROI_0864
L4,LANDSAT/LT04/C02/T2/LT04_019029_19830101,LANDSAT/LM04/C02/T2/LM04_019029_19830101,ROI_0864
L4,LANDSAT/LT04/C02/T2/LT04_019029_19830202,LANDSAT/LM04/C02/T2/LM04_019029_19830202,ROI_0864
L4,LANDSAT/LT04/C02/T2/LT04_020030_19821121,LANDSAT/LM04/C02/T2/LM04_020030_19821121,ROI_0867
L4,LANDSAT/LT04/C02/T2/LT04_020030_19830108,LANDSAT/LM04/C02/T2/LM04_020030_19830108,ROI_0867
L4,LANDSAT/LT04/C02/T2/LT04_020030_19840315,LANDSAT/LM04/C02/T2/LM04_020030_19840315,ROI_0867
L4,LANDSAT/LT04/C02/T2/LT04_020030_19920524,LANDSAT/LM04/C02/T2/LM04_020030_19920524,ROI_0867
L4,LANDSAT/LT04/C02/T2/LT04_021030_19821112,LANDSAT/LM04/C02/T2/LM04_021030_19821112,ROI_0867
L4,LANDSAT/LT04/C02/T2/LT04_021030_19821128,LANDSAT/LM04/C02/T2/LM04_021030_19821128,ROI_0867
L4,LANDSAT/LT04/C02/T2/LT04_021030_19821214,LANDSAT/LM04/C02/T2/LM04_021030_19821214,ROI_0867
L4,LANDSAT/LT04/C02/T2/LT04_021030_19821230,LANDSAT/LM04/C02/T2/LM04_021030_19821230,ROI_0867
L4,LANDSAT/LT04/C02/T2/LT04_021030_19830131,LANDSAT/LM04/C02/T2/LM04_021030_19830131,ROI_0867
L4,LANDSAT/LT04/C02/T2/LT04_022029_19821119,LANDSAT/LM04/C02/T2/LM04_022029_19821119,ROI_0872
L4,LANDSAT/LT04/C02/T2/LT04_022029_19821205,LANDSAT/LM04/C02/T2/LM04_022029_19821205,ROI_0872
L4,LANDSAT/LT04/C02/T2/LT04_022029_19830122,LANDSAT/LM04/C02/T2/LM04_022029_19830122,ROI_0872
L4,LANDSAT/LT04/C02/T2/LT04_023029_19830113,LANDSAT/LM04/C02/T2/LM04_023029_19830113,ROI_0872
L4,LANDSAT/LT04/C02/T2/LT04_019049_19891203,LANDSAT/LM04/C02/T2/LM04_019049_19891203,ROI_0873
L4,LANDSAT/LT04/C02/T2/LT04_185017_19880602,LANDSAT/LM04/C02/T2/LM04_185017_19880602,ROI_0874
L4,LANDSAT/LT04/C02/T2/LT04_185017_19880618,LANDSAT/LM04/C02/T2/LM04_185017_19880618,ROI_0874
L4,LANDSAT/LT04/C02/T2/LT04_185017_19891011,LANDSAT/LM04/C02/T2/LM04_185017_19891011,ROI_0874
L4,LANDSAT/LT04/C02/T2/LT04_185017_19891112,LANDSAT/LM04/C02/T2/LM04_185017_19891112,ROI_0874
L4,LANDSAT/LT04/C02/T2/LT04_181017_19880708,LANDSAT/LM04/C02/T2/LM04_181017_19880708,ROI_0892
L4,LANDSAT/LT04/C02/T2/LT04_181017_19881012,LANDSAT/LM04/C02/T2/LM04_181017_19881012,ROI_0892
L4,LANDSAT/LT04/C02/T2/LT04_183017_19880706,LANDSAT/LM04/C02/T2/LM04_183017_19880706,ROI_0892
